date,hour_of_day,avg(average_speed)
2023-03-29,13,11.973215685696971
2023-03-29,14,11.126361231380088
2023-03-29,15,10.413544036250386
2023-03-29,16,10.344477408760282
2023-03-29,17,10.370381552731283
2023-03-29,18,11.344629237094233
2023-03-29,19,12.99613615579988
2023-03-29,20,13.846012547018617
2023-03-29,21,14.250047388357771
2023-03-29,22,14.50311177888476
2023-03-29,23,15.401321937903774
2023-03-30,0,15.803260933186785
2023-03-30,1,16.0631671330367
2023-03-30,2,17.077962039705106
2023-03-30,3,19.86154434977215
2023-03-30,4,22.5211703182694
2023-03-30,5,19.74489439467654
2023-03-30,6,15.920485094129965
2023-03-30,7,12.301766793898281
2023-03-30,8,11.25251875304829
2023-03-30,9,11.697468735319672
2023-03-30,10,11.871203681277047
2023-03-30,11,11.796082165285714
2023-03-30,12,11.962138271300624
2023-03-30,13,11.875197320502396
2023-03-30,14,10.939399419989435
2023-03-30,15,10.232794616441575
2023-03-30,16,9.83979449935204
2023-03-30,17,9.649925366653838
2023-03-30,18,10.450955660140774
2023-03-30,19,12.147823615905192
2023-03-30,20,13.200644277645354
2023-03-30,21,13.746891669298321
2023-03-30,22,14.123173820086281
2023-03-30,23,14.967086051917576
2023-03-31,0,15.4109663209843
2023-03-31,1,15.819184380846094
2023-03-31,2,16.895732502853644
2023-03-31,3,19.110483593353013
2023-03-31,4,22.219394334275297
2023-03-31,5,20.44427982317717
2023-03-31,6,16.317646722992368
2023-03-31,7,13.17062076525732
2023-03-31,8,12.315330453927324
2023-03-31,9,12.77513917244545
2023-03-31,10,12.677704327401958
2023-03-31,11,12.49327782826968
2023-03-31,12,12.267772155021342
2023-03-31,13,11.81206695169761
2023-03-31,14,10.548792832773918
2023-03-31,15,9.909641110261513
2023-03-31,16,10.109605122480891
2023-03-31,17,10.672013502369397
2023-03-31,18,11.720416820557759
2023-03-31,19,12.419881336419875
2023-03-31,20,12.863961498667074
2023-03-31,21,13.35419628908402
2023-03-31,22,13.424195337021008
2023-03-31,23,13.701088601038272
2023-04-01,0,14.354964366670995
2023-04-01,1,14.871919278629727
2023-04-01,2,15.666823835511574
2023-04-01,3,17.09694840382923
2023-04-01,4,19.03140154071012
2023-04-01,5,19.999470927688023
2023-04-01,6,19.149569492094475
2023-04-01,7,17.82777219544667
2023-04-01,8,15.542630585643376
2023-04-01,9,14.344971739510823
2023-04-01,10,13.003049116068814
2023-04-01,11,12.753390208860742
2023-04-01,12,12.403592553999564
2023-04-01,13,11.995238151553018
2023-04-01,14,12.265471982526364
2023-04-01,15,12.030975083777008
2023-04-01,16,11.878559660000418
2023-04-01,17,11.820259377567137
2023-04-01,18,11.779175743219596
2023-04-01,19,11.071440718222856
2023-04-01,20,11.409524995816664
2023-04-01,21,12.849589945189146
2023-04-01,22,13.26290519860218
2023-04-01,23,13.323142269692017
2023-04-02,0,14.572014950216742
2023-04-02,1,15.196860928552931
2023-04-02,2,15.80344304866009
2023-04-02,3,17.153700841788005
2023-04-02,4,19.088807232105232
2023-04-02,5,20.291712447161032
2023-04-02,6,20.84169061008548
2023-04-02,7,19.651390636089406
2023-04-02,8,17.80127919987678
2023-04-02,9,15.977876231811027
2023-04-02,10,14.645852780361654
2023-04-02,11,13.875274329206208
2023-04-02,12,13.14823258547643
2023-04-02,13,12.55383813654041
2023-04-02,14,11.992450940280426
2023-04-02,15,12.006429111356413
2023-04-02,16,12.043398177094598
2023-04-02,17,12.266924502235751
2023-04-02,18,12.677181691953919
2023-04-02,19,13.820982854980532
2023-04-02,20,14.063583537892404
2023-04-02,21,15.060900143466759
2023-04-02,22,15.700929378847714
2023-04-02,23,17.066671421843335
2023-04-03,0,17.735159066227112
2023-04-03,1,17.76500810617298
2023-04-03,2,17.988337081454087
2023-04-03,3,20.79129787380985
2023-04-03,4,23.02134970852513
2023-04-03,5,20.1813379831044
2023-04-03,6,16.09205163934364
2023-04-03,7,12.52747230971034
2023-04-03,8,11.462999063401105
2023-04-03,9,12.303808327424603
2023-04-03,10,12.68849533823281
